state,district,year,residualsodiumcarbonate
Odisha,Deogarh,2003,
Odisha,Deogarh,2004,
Odisha,Deogarh,2005,
Odisha,Deogarh,2006,
Odisha,Deogarh,2007,
Odisha,Deogarh,2008,
Odisha,Deogarh,2009,0.2
Odisha,Deogarh,2010,
Odisha,Deogarh,2011,
Odisha,Deogarh,2012,4.1399999
Odisha,Deogarh,2013,2.8599999
Odisha,Deogarh,2014,-0.96749997
Odisha,Deogarh,2015,-2.6028571
Odisha,Deogarh,2016,
Odisha,Deogarh,2017,
Odisha,Deogarh,2018,0
Odisha,Dhenkanal,2000,
Odisha,Dhenkanal,2001,
Odisha,Dhenkanal,2002,
Odisha,Dhenkanal,2003,
Odisha,Dhenkanal,2004,
Odisha,Dhenkanal,2005,
Odisha,Dhenkanal,2006,
Odisha,Dhenkanal,2007,
Odisha,Dhenkanal,2008,
Odisha,Dhenkanal,2009,0.69499999
Odisha,Dhenkanal,2010,
Odisha,Dhenkanal,2011,
Odisha,Dhenkanal,2012,0.92000002
Odisha,Dhenkanal,2013,1.0319999
Odisha,Dhenkanal,2014,-0.20647059
Odisha,Dhenkanal,2015,-2.6860607
Odisha,Dhenkanal,2016,
Odisha,Dhenkanal,2017,
Odisha,Dhenkanal,2018,0
Odisha,Gajapati,2000,
Odisha,Gajapati,2001,
Odisha,Gajapati,2002,
Odisha,Gajapati,2003,
Odisha,Gajapati,2004,
Odisha,Gajapati,2005,
Odisha,Gajapati,2006,
Odisha,Gajapati,2007,
Odisha,Gajapati,2008,
Odisha,Gajapati,2009,0.60000002
Odisha,Gajapati,2010,
Odisha,Gajapati,2011,
Odisha,Gajapati,2012,1
Odisha,Gajapati,2013,6.4866667
Odisha,Gajapati,2014,-2.5582609
Odisha,Gajapati,2015,0.22838709
Odisha,Gajapati,2016,
Odisha,Gajapati,2017,
Odisha,Gajapati,2018,0
Odisha,Ganjam,2000,
Odisha,Ganjam,2001,
Odisha,Ganjam,2002,
Odisha,Ganjam,2003,
Odisha,Ganjam,2004,
Odisha,Ganjam,2005,
Odisha,Ganjam,2006,
Odisha,Ganjam,2007,
Odisha,Ganjam,2008,
Odisha,Ganjam,2009,1.908421
Odisha,Ganjam,2010,
Odisha,Ganjam,2011,
Odisha,Ganjam,2012,2.0494738
Odisha,Ganjam,2013,2.3422222
Odisha,Ganjam,2014,-4.6584001
Odisha,Ganjam,2015,-1.6286957
Odisha,Ganjam,2016,
Odisha,Ganjam,2017,
Odisha,Ganjam,2018,0
Odisha,Jagatsinghapur,2000,
Odisha,Jagatsinghapur,2001,
Odisha,Jagatsinghapur,2002,
Odisha,Jagatsinghapur,2003,
Odisha,Jagatsinghapur,2004,
Odisha,Jagatsinghapur,2005,
Odisha,Jagatsinghapur,2006,
Odisha,Jagatsinghapur,2007,
Odisha,Jagatsinghapur,2008,
Odisha,Jagatsinghapur,2009,1.6666667
Odisha,Jagatsinghapur,2010,
Odisha,Jagatsinghapur,2011,
Odisha,Jagatsinghapur,2012,0.2
Odisha,Jagatsinghapur,2013,2.3799999
Odisha,Jagatsinghapur,2014,-2.1430001
Odisha,Jagatsinghapur,2015,-3.4963636
Odisha,Jagatsinghapur,2016,
Odisha,Jagatsinghapur,2017,
Odisha,Jagatsinghapur,2018,0
Odisha,Jajapur,2000,
Odisha,Jajapur,2001,
Odisha,Jajapur,2002,
Odisha,Jajapur,2003,
Odisha,Jajapur,2004,
Odisha,Jajapur,2005,
Odisha,Jajapur,2006,
Odisha,Jajapur,2007,
Odisha,Jajapur,2008,
Odisha,Jajapur,2009,2.244
Odisha,Jajapur,2010,
Odisha,Jajapur,2011,
Odisha,Jajapur,2012,2.1200001
Odisha,Jajapur,2013,1.056
Odisha,Jajapur,2014,1.034
Odisha,Jajapur,2015,-1.7192593
Odisha,Jajapur,2016,
Odisha,Jajapur,2017,
Odisha,Jajapur,2018,0
Odisha,Jharsuguda,2000,
Odisha,Jharsuguda,2001,
Odisha,Jharsuguda,2002,
Odisha,Jharsuguda,2003,
Odisha,Jharsuguda,2004,
Odisha,Jharsuguda,2005,
Odisha,Jharsuguda,2006,
Odisha,Jharsuguda,2007,
Odisha,Jharsuguda,2008,
Odisha,Jharsuguda,2009,
Odisha,Jharsuguda,2010,
Odisha,Jharsuguda,2011,
Odisha,Jharsuguda,2012,0.2
Odisha,Jharsuguda,2013,0.43000001
Odisha,Jharsuguda,2014,-0.030909102
Odisha,Jharsuguda,2015,-1.8640001
Odisha,Jharsuguda,2016,
Odisha,Jharsuguda,2017,
Odisha,Jharsuguda,2018,0
Odisha,Kalahandi,2000,
Odisha,Kalahandi,2001,
Odisha,Kalahandi,2002,
Odisha,Kalahandi,2003,
Odisha,Kalahandi,2004,
Odisha,Kalahandi,2005,
Odisha,Kalahandi,2006,
Odisha,Kalahandi,2007,
Odisha,Kalahandi,2008,
Odisha,Kalahandi,2009,3.3800001
Odisha,Kalahandi,2010,
Odisha,Kalahandi,2011,
Odisha,Kalahandi,2012,0.73333335
Odisha,Kalahandi,2013,9.4200001
Odisha,Kalahandi,2014,-5.084516
Odisha,Kalahandi,2015,-5.4007692
Odisha,Kalahandi,2016,
Odisha,Kalahandi,2017,
Odisha,Kalahandi,2018,0
Odisha,Kandhamal,2000,
Odisha,Kandhamal,2001,
Odisha,Kandhamal,2002,
Odisha,Kandhamal,2003,
Odisha,Kandhamal,2004,
Odisha,Kandhamal,2005,
Odisha,Kandhamal,2006,
Odisha,Kandhamal,2007,
Odisha,Kandhamal,2008,
Odisha,Kandhamal,2009,
Odisha,Kandhamal,2010,
Odisha,Kandhamal,2011,
Odisha,Kandhamal,2012,
Odisha,Kandhamal,2013,
Odisha,Kandhamal,2014,
Odisha,Kandhamal,2015,
Odisha,Kandhamal,2016,
Odisha,Kandhamal,2017,
Odisha,Kandhamal,2018,0
Odisha,Kendrapara,2000,
Odisha,Kendrapara,2001,
Odisha,Kendrapara,2002,
Odisha,Kendrapara,2003,
Odisha,Kendrapara,2004,
Odisha,Kendrapara,2005,
Odisha,Kendrapara,2006,
Odisha,Kendrapara,2007,
Odisha,Kendrapara,2008,
Odisha,Kendrapara,2009,0.49000001
Odisha,Kendrapara,2010,
Odisha,Kendrapara,2011,
Odisha,Kendrapara,2012,0.60000002
Odisha,Kendrapara,2013,1.24
Odisha,Kendrapara,2014,-0.80315787
Odisha,Kendrapara,2015,-2.2626667
Odisha,Kendrapara,2016,
Odisha,Kendrapara,2017,
Odisha,Kendrapara,2018,0
Odisha,Kendujhar,2000,
Odisha,Kendujhar,2001,
Odisha,Kendujhar,2002,
Odisha,Kendujhar,2003,
Odisha,Kendujhar,2004,
Odisha,Kendujhar,2005,
Odisha,Kendujhar,2006,
Odisha,Kendujhar,2007,
Odisha,Kendujhar,2008,
Odisha,Kendujhar,2009,1.08
Odisha,Kendujhar,2010,
Odisha,Kendujhar,2011,
Odisha,Kendujhar,2012,4.4000001
Odisha,Kendujhar,2013,2.552
Odisha,Kendujhar,2014,0.13672131
Odisha,Kendujhar,2015,-1.9089655
Odisha,Kendujhar,2016,
Odisha,Kendujhar,2017,
Odisha,Kendujhar,2018,0
Odisha,Khordha,2000,
Odisha,Khordha,2001,
Odisha,Khordha,2002,
Odisha,Khordha,2003,
Odisha,Khordha,2004,
Odisha,Khordha,2005,
Odisha,Khordha,2006,
Odisha,Khordha,2007,
Odisha,Khordha,2008,
Odisha,Khordha,2009,1.0825
Odisha,Khordha,2010,
Odisha,Khordha,2011,
Odisha,Khordha,2012,0.2
Odisha,Khordha,2013,0.46857142
Odisha,Khordha,2014,-0.46599999
Odisha,Khordha,2015,-1.3638889
Odisha,Khordha,2016,
Odisha,Khordha,2017,
Odisha,Khordha,2018,0
Odisha,Koraput,2000,
Odisha,Koraput,2001,
Odisha,Koraput,2002,
Odisha,Koraput,2003,
Odisha,Koraput,2004,
Odisha,Koraput,2005,
Odisha,Koraput,2006,
Odisha,Koraput,2007,
Odisha,Koraput,2008,
Odisha,Koraput,2009,0.44800001
Odisha,Koraput,2010,
Odisha,Koraput,2011,
Odisha,Koraput,2012,0.42857143
Odisha,Koraput,2013,0.18666667
Odisha,Koraput,2014,-1.1482353
Odisha,Koraput,2015,-1.1837209
Odisha,Koraput,2016,
Odisha,Koraput,2017,
Odisha,Koraput,2018,0
Odisha,Malkangiri,2000,
Odisha,Malkangiri,2001,
Odisha,Malkangiri,2002,
Odisha,Malkangiri,2003,
Odisha,Malkangiri,2004,
Odisha,Malkangiri,2005,
Odisha,Malkangiri,2006,
Odisha,Malkangiri,2007,
Odisha,Malkangiri,2008,
Odisha,Malkangiri,2009,0
Odisha,Malkangiri,2010,
Odisha,Malkangiri,2011,
Odisha,Malkangiri,2012,
Odisha,Malkangiri,2013,
Odisha,Malkangiri,2014,-2.54
Odisha,Malkangiri,2015,-3.4837499
Odisha,Malkangiri,2016,
Odisha,Malkangiri,2017,
Odisha,Malkangiri,2018,0
Odisha,Mayurbhanj,2000,
Odisha,Mayurbhanj,2001,
Odisha,Mayurbhanj,2002,
Odisha,Mayurbhanj,2003,
Odisha,Mayurbhanj,2004,
Odisha,Mayurbhanj,2005,
Odisha,Mayurbhanj,2006,
Odisha,Mayurbhanj,2007,
Odisha,Mayurbhanj,2008,
Odisha,Mayurbhanj,2009,1.7511111
Odisha,Mayurbhanj,2010,
Odisha,Mayurbhanj,2011,
Odisha,Mayurbhanj,2012,0.88428569
Odisha,Mayurbhanj,2013,0.38800001
Odisha,Mayurbhanj,2014,-0.67161292
Odisha,Mayurbhanj,2015,-1.2687324
Odisha,Mayurbhanj,2016,
Odisha,Mayurbhanj,2017,
Odisha,Mayurbhanj,2018,0
Odisha,Nabarangpur,2000,
Odisha,Nabarangpur,2001,
Odisha,Nabarangpur,2002,
Odisha,Nabarangpur,2003,
Odisha,Nabarangpur,2004,
Odisha,Nabarangpur,2005,
Odisha,Nabarangpur,2006,
Odisha,Nabarangpur,2007,
Odisha,Nabarangpur,2008,
Odisha,Nabarangpur,2009,1.4333333
Odisha,Nabarangpur,2010,
Odisha,Nabarangpur,2011,
Odisha,Nabarangpur,2012,
Odisha,Nabarangpur,2013,
Odisha,Nabarangpur,2014,0.026666671
Odisha,Nabarangpur,2015,-3.0222223
Odisha,Nabarangpur,2016,
Odisha,Nabarangpur,2017,
Odisha,Nabarangpur,2018,0
Odisha,Nayagarh,2000,
Odisha,Nayagarh,2001,
Odisha,Nayagarh,2002,
Odisha,Nayagarh,2003,
Odisha,Nayagarh,2004,
Odisha,Nayagarh,2005,
Odisha,Nayagarh,2006,
Odisha,Nayagarh,2007,
Odisha,Nayagarh,2008,
Odisha,Nayagarh,2009,1.636
Odisha,Nayagarh,2010,
Odisha,Nayagarh,2011,
Odisha,Nayagarh,2012,1.2
Odisha,Nayagarh,2013,1.745
Odisha,Nayagarh,2014,0.37393942
Odisha,Nayagarh,2015,-1.4869767
Odisha,Nayagarh,2016,
Odisha,Nayagarh,2017,
Odisha,Nayagarh,2018,0
Odisha,Nuapada,2000,
Odisha,Nuapada,2001,
Odisha,Nuapada,2002,
Odisha,Nuapada,2003,
Odisha,Nuapada,2004,
Odisha,Nuapada,2005,
Odisha,Nuapada,2006,
Odisha,Nuapada,2007,
Odisha,Nuapada,2008,
Odisha,Nuapada,2009,
Odisha,Nuapada,2010,
Odisha,Nuapada,2011,
Odisha,Nuapada,2012,2.8
Odisha,Nuapada,2013,1.5799999
Odisha,Nuapada,2014,-1.8894118
Odisha,Nuapada,2015,-2.3808
Odisha,Nuapada,2016,
Odisha,Nuapada,2017,
Odisha,Nuapada,2018,0
Odisha,Puri,2000,
Odisha,Puri,2001,
Odisha,Puri,2002,
Odisha,Puri,2003,
Odisha,Puri,2004,
Odisha,Puri,2005,
Odisha,Puri,2006,
Odisha,Puri,2007,
Odisha,Puri,2008,
Odisha,Puri,2009,3.1146667
Odisha,Puri,2010,
Odisha,Puri,2011,
Odisha,Puri,2012,2.1133332
Odisha,Puri,2013,2.056
Odisha,Puri,2014,0.20615384
Odisha,Puri,2015,-0.093090922
Odisha,Puri,2016,
Odisha,Puri,2017,
Odisha,Puri,2018,0
Odisha,Rayagada,2000,
Odisha,Rayagada,2001,
Odisha,Rayagada,2002,
Odisha,Rayagada,2003,
Odisha,Rayagada,2004,
Odisha,Rayagada,2005,
Odisha,Rayagada,2006,
Odisha,Rayagada,2007,
Odisha,Rayagada,2008,
Odisha,Rayagada,2009,0.34
Odisha,Rayagada,2010,
Odisha,Rayagada,2011,
Odisha,Rayagada,2012,1.6
Odisha,Rayagada,2013,1.72
Odisha,Rayagada,2014,-0.74666667
Odisha,Rayagada,2015,0.63647056
Odisha,Rayagada,2016,
Odisha,Rayagada,2017,
Odisha,Rayagada,2018,0
Odisha,Sambalpur,2000,
Odisha,Sambalpur,2001,
Odisha,Sambalpur,2002,
Odisha,Sambalpur,2003,
Odisha,Sambalpur,2004,
Odisha,Sambalpur,2005,
Odisha,Sambalpur,2006,
Odisha,Sambalpur,2007,
Odisha,Sambalpur,2008,
Odisha,Sambalpur,2009,0.83636361
Odisha,Sambalpur,2010,
Odisha,Sambalpur,2011,
Odisha,Sambalpur,2012,1.2616667
Odisha,Sambalpur,2013,1.0214286
Odisha,Sambalpur,2014,-1.4158621
Odisha,Sambalpur,2015,-2.2452307
Odisha,Sambalpur,2016,
Odisha,Sambalpur,2017,
Odisha,Sambalpur,2018,0
Odisha,Sonepur,2000,
Odisha,Sonepur,2001,
Odisha,Sonepur,2002,
Odisha,Sonepur,2003,
Odisha,Sonepur,2004,
Odisha,Sonepur,2005,
Odisha,Sonepur,2006,
Odisha,Sonepur,2007,
Odisha,Sonepur,2008,
Odisha,Sonepur,2009,0.60000002
Odisha,Sonepur,2010,
Odisha,Sonepur,2011,
Odisha,Sonepur,2012,2.8
Odisha,Sonepur,2013,1.96
Odisha,Sonepur,2014,2
Odisha,Sonepur,2015,-4.54
Odisha,Sonepur,2016,
Odisha,Sonepur,2017,
Odisha,Sonepur,2018,0
Odisha,Subarnapur,2000,
Odisha,Subarnapur,2001,
Odisha,Subarnapur,2002,
Odisha,Subarnapur,2003,
Odisha,Subarnapur,2004,
Odisha,Subarnapur,2005,
Odisha,Subarnapur,2006,
Odisha,Subarnapur,2007,
Odisha,Subarnapur,2008,
Odisha,Subarnapur,2009,0.745
Odisha,Subarnapur,2010,
Odisha,Subarnapur,2011,
Odisha,Subarnapur,2012,1.9266667
Odisha,Subarnapur,2013,0.456
Odisha,Subarnapur,2014,-2.7262857
Odisha,Subarnapur,2015,-6.3779311
Odisha,Subarnapur,2016,
Odisha,Subarnapur,2017,
Odisha,Subarnapur,2018,0
Odisha,Sundargarh,2000,
Odisha,Sundargarh,2001,
Odisha,Sundargarh,2002,
Odisha,Sundargarh,2003,
Odisha,Sundargarh,2004,
Odisha,Sundargarh,2005,
Odisha,Sundargarh,2006,
Odisha,Sundargarh,2007,
Odisha,Sundargarh,2008,
Odisha,Sundargarh,2009,0.54857141
Odisha,Sundargarh,2010,
Odisha,Sundargarh,2011,
Odisha,Sundargarh,2012,0.40000001
Odisha,Sundargarh,2013,0.29500002
Odisha,Sundargarh,2014,-1.3251282
Odisha,Sundargarh,2015,-1.2244444
Odisha,Sundargarh,2016,
Odisha,Sundargarh,2017,
Odisha,Sundargarh,2018,0
Pondicherry,Karaikal,2000,3.3900001
Pondicherry,Karaikal,2001,10.24
Pondicherry,Karaikal,2002,
Pondicherry,Karaikal,2003,
Pondicherry,Karaikal,2004,
Pondicherry,Karaikal,2005,6.7800002
Pondicherry,Karaikal,2006,4.7800002
Pondicherry,Karaikal,2007,
Pondicherry,Karaikal,2008,
Pondicherry,Karaikal,2009,
Pondicherry,Karaikal,2010,
Pondicherry,Karaikal,2011,
Pondicherry,Karaikal,2012,
Pondicherry,Karaikal,2013,
Pondicherry,Karaikal,2014,-2.5999999
Pondicherry,Karaikal,2015,
Pondicherry,Karaikal,2016,0
Pondicherry,Karaikal,2017,
Pondicherry,Karaikal,2018,502.74701
Pondicherry,Puducherry,2000,
Pondicherry,Puducherry,2001,1.4579023
Pondicherry,Puducherry,2002,1.48
Pondicherry,Puducherry,2003,
Pondicherry,Puducherry,2004,
Pondicherry,Puducherry,2005,0.57999998
Pondicherry,Puducherry,2006,2.29
Pondicherry,Puducherry,2007,1.38
Pondicherry,Puducherry,2008,
Pondicherry,Puducherry,2009,
Pondicherry,Puducherry,2010,
Pondicherry,Puducherry,2011,
Pondicherry,Puducherry,2012,
Pondicherry,Puducherry,2013,
Pondicherry,Puducherry,2014,
Pondicherry,Puducherry,2015,-0.33333325
Pondicherry,Puducherry,2016,0
Pondicherry,Puducherry,2017,
Pondicherry,Puducherry,2018,260.50275
Pondicherry,Yanam,2000,0.44400001
Pondicherry,Yanam,2001,
Pondicherry,Yanam,2002,
Pondicherry,Yanam,2003,
Pondicherry,Yanam,2004,-0.80000001
Pondicherry,Yanam,2005,
Pondicherry,Yanam,2006,
Pondicherry,Yanam,2007,1.4
Pondicherry,Yanam,2008,2.5999999
Pondicherry,Yanam,2009,0.80000001
Pondicherry,Yanam,2010,0
Pondicherry,Yanam,2011,2.98
Pondicherry,Yanam,2012,0
Pondicherry,Yanam,2013,1.2
Pondicherry,Yanam,2014,-1.08
Pondicherry,Yanam,2015,-3.79
Pondicherry,Yanam,2016,
Pondicherry,Yanam,2017,0
Pondicherry,Yanam,2018,-0.60000002
Punjab,Amritsar,2000,5.9690909
Punjab,Amritsar,2001,9.6199999
Punjab,Amritsar,2002,3.9949999
Punjab,Amritsar,2003,
Punjab,Amritsar,2004,3.738378
Punjab,Amritsar,2005,2.628
Punjab,Amritsar,2006,2.2049999
Punjab,Amritsar,2007,3.8333335
Punjab,Amritsar,2008,3.5699999
Punjab,Amritsar,2009,5.3000002
Punjab,Amritsar,2010,3.5266669
Punjab,Amritsar,2011,
Punjab,Amritsar,2012,4.1925001
Punjab,Amritsar,2013,2.3724999
Punjab,Amritsar,2014,1.1844444
Punjab,Amritsar,2015,3.9333334
Punjab,Amritsar,2016,3.8800001
Punjab,Amritsar,2017,
Punjab,Amritsar,2018,4.6891999
Punjab,Barnala,2000,10.788
Punjab,Barnala,2001,6.4099998
Punjab,Barnala,2002,8.9330511
Punjab,Barnala,2003,
Punjab,Barnala,2004,7.9666667
Punjab,Barnala,2005,5.52
Punjab,Barnala,2006,8.1119995
Punjab,Barnala,2007,4.7285714
Punjab,Barnala,2008,9.5571423
Punjab,Barnala,2009,6.7414804
Punjab,Barnala,2010,9.7560005
Punjab,Barnala,2011,
Punjab,Barnala,2012,6.0866666
Punjab,Barnala,2013,
Punjab,Barnala,2014,4.7366667
Punjab,Barnala,2015,1.0566666
Punjab,Barnala,2016,7.3000002
Punjab,Barnala,2017,
Punjab,Barnala,2018,7.771018
Punjab,Bathinda,2000,11.204
Punjab,Bathinda,2001,14.93
Punjab,Bathinda,2002,13.148
Punjab,Bathinda,2003,
Punjab,Bathinda,2004,17.324675
Punjab,Bathinda,2005,9.868
Punjab,Bathinda,2006,10.806666
Punjab,Bathinda,2007,16.827272
Punjab,Bathinda,2008,16.862499
Punjab,Bathinda,2009,16.496
Punjab,Bathinda,2010,7.2581816
Punjab,Bathinda,2011,
Punjab,Bathinda,2012,10.824286
Punjab,Bathinda,2013,14.094286
Punjab,Bathinda,2014,4.4416666
Punjab,Bathinda,2015,3.2304001
Punjab,Bathinda,2016,-13.75
Punjab,Bathinda,2017,
Punjab,Bathinda,2018,3.3578191
Punjab,Faridkot,2000,8.9499998
Punjab,Faridkot,2001,
Punjab,Faridkot,2002,
Punjab,Faridkot,2003,
Punjab,Faridkot,2004,11.24
Punjab,Faridkot,2005,12.93
Punjab,Faridkot,2006,12.39
Punjab,Faridkot,2007,10.835
Punjab,Faridkot,2008,14.815001
Punjab,Faridkot,2009,14.26
Punjab,Faridkot,2010,4.46
Punjab,Faridkot,2011,
Punjab,Faridkot,2012,8.9200001
Punjab,Faridkot,2013,7.2599998
Punjab,Faridkot,2014,5.8450003
Punjab,Faridkot,2015,
Punjab,Faridkot,2016,
Punjab,Faridkot,2017,
Punjab,Faridkot,2018,3.8801582
Punjab,Fatehgarh Sahib,2000,3.7400002
Punjab,Fatehgarh Sahib,2001,
Punjab,Fatehgarh Sahib,2002,1.295
Punjab,Fatehgarh Sahib,2003,
Punjab,Fatehgarh Sahib,2004,4.2799997
Punjab,Fatehgarh Sahib,2005,1.64
Punjab,Fatehgarh Sahib,2006,5.5657144
Punjab,Fatehgarh Sahib,2007,6.7266665
Punjab,Fatehgarh Sahib,2008,4.2834191
Punjab,Fatehgarh Sahib,2009,5.8299999
Punjab,Fatehgarh Sahib,2010,3.8966668
Punjab,Fatehgarh Sahib,2011,
Punjab,Fatehgarh Sahib,2012,3.4319999
Punjab,Fatehgarh Sahib,2013,1.7720001
Punjab,Fatehgarh Sahib,2014,-2.9088888
Punjab,Fatehgarh Sahib,2015,1.2579999
Punjab,Fatehgarh Sahib,2016,3.3499999
Punjab,Fatehgarh Sahib,2017,
Punjab,Fatehgarh Sahib,2018,3.9569783
Punjab,Ferozepur,2000,8.4077406
Punjab,Ferozepur,2001,
Punjab,Ferozepur,2002,
Punjab,Ferozepur,2003,
Punjab,Ferozepur,2004,10.24
Punjab,Ferozepur,2005,14.446667
Punjab,Ferozepur,2006,13.34
Punjab,Ferozepur,2007,10.022052
Punjab,Ferozepur,2008,6.9549999
Punjab,Ferozepur,2009,5.5749998
Punjab,Ferozepur,2010,6.353333
Punjab,Ferozepur,2011,
Punjab,Ferozepur,2012,13.5
Punjab,Ferozepur,2013,7.2910409
Punjab,Ferozepur,2014,-2.699091
Punjab,Ferozepur,2015,
Punjab,Ferozepur,2016,-14.66
Punjab,Ferozepur,2017,
Punjab,Ferozepur,2018,-1.1145583
Punjab,Firozpur,2000,
Punjab,Firozpur,2001,
Punjab,Firozpur,2002,
Punjab,Firozpur,2003,
Punjab,Firozpur,2004,
Punjab,Firozpur,2005,
Punjab,Firozpur,2006,
Punjab,Firozpur,2007,
Punjab,Firozpur,2008,
Punjab,Firozpur,2009,
Punjab,Firozpur,2010,
Punjab,Firozpur,2011,
Punjab,Firozpur,2012,
Punjab,Firozpur,2013,
Punjab,Firozpur,2014,
Punjab,Firozpur,2015,
Punjab,Firozpur,2016,
Punjab,Firozpur,2017,
Punjab,Firozpur,2018,-17.56562
Punjab,Gurdaspur,2000,2.8225
Punjab,Gurdaspur,2001,
Punjab,Gurdaspur,2002,2.6575
Punjab,Gurdaspur,2003,
Punjab,Gurdaspur,2004,2.1233332
Punjab,Gurdaspur,2005,2.7525001
Punjab,Gurdaspur,2006,3.54
Punjab,Gurdaspur,2007,3.4688888
Punjab,Gurdaspur,2008,3.5599999
Punjab,Gurdaspur,2009,1.6133333
Punjab,Gurdaspur,2010,3.6833334
Punjab,Gurdaspur,2011,
Punjab,Gurdaspur,2012,3.9942858
Punjab,Gurdaspur,2013,1.4085715
Punjab,Gurdaspur,2014,0.85615385
Punjab,Gurdaspur,2015,0.95925927
Punjab,Gurdaspur,2016,-3.0799999
Punjab,Gurdaspur,2017,
Punjab,Gurdaspur,2018,0.22935495
Punjab,Hoshiarpur,2000,2.1244445
Punjab,Hoshiarpur,2001,1.63
Punjab,Hoshiarpur,2002,
Punjab,Hoshiarpur,2003,
Punjab,Hoshiarpur,2004,0.95031947
Punjab,Hoshiarpur,2005,1.9679999
Punjab,Hoshiarpur,2006,1.5599999
Punjab,Hoshiarpur,2007,1.524
Punjab,Hoshiarpur,2008,3.1099999
Punjab,Hoshiarpur,2009,0.704
Punjab,Hoshiarpur,2010,2.4000001
Punjab,Hoshiarpur,2011,
Punjab,Hoshiarpur,2012,1.4549999
Punjab,Hoshiarpur,2013,1.9175
Punjab,Hoshiarpur,2014,0.68117648
Punjab,Hoshiarpur,2015,
Punjab,Hoshiarpur,2016,0.37
Punjab,Hoshiarpur,2017,
Punjab,Hoshiarpur,2018,0.72500527
Punjab,Jalandhar,2000,6.3299999
Punjab,Jalandhar,2001,
Punjab,Jalandhar,2002,
Punjab,Jalandhar,2003,
Punjab,Jalandhar,2004,4.7313938
Punjab,Jalandhar,2005,3.0066667
Punjab,Jalandhar,2006,5.1278596
Punjab,Jalandhar,2007,1.8101956
Punjab,Jalandhar,2008,4.9099998
Punjab,Jalandhar,2009,7.5
Punjab,Jalandhar,2010,4.5085716
Punjab,Jalandhar,2011,
Punjab,Jalandhar,2012,3.53
Punjab,Jalandhar,2013,3.4311111
Punjab,Jalandhar,2014,2.4860001
Punjab,Jalandhar,2015,
Punjab,Jalandhar,2016,-0.57999998
Punjab,Jalandhar,2017,
Punjab,Jalandhar,2018,2.3471279
Punjab,Kapurthala,2000,4.9549999
Punjab,Kapurthala,2001,
Punjab,Kapurthala,2002,2.9686327
Punjab,Kapurthala,2003,
Punjab,Kapurthala,2004,3
Punjab,Kapurthala,2005,4.6900001
Punjab,Kapurthala,2006,1.8233334
Punjab,Kapurthala,2007,3.4666667
Punjab,Kapurthala,2008,3.9666667
Punjab,Kapurthala,2009,0.86000001
Punjab,Kapurthala,2010,2.4099998
Punjab,Kapurthala,2011,
Punjab,Kapurthala,2012,2.9485714
Punjab,Kapurthala,2013,2.576
Punjab,Kapurthala,2014,2.2114286
Punjab,Kapurthala,2015,
Punjab,Kapurthala,2016,0.16
Punjab,Kapurthala,2017,
Punjab,Kapurthala,2018,2.7978096
Punjab,Ludhiana,2000,4.9679999
Punjab,Ludhiana,2001,3.2628572
Punjab,Ludhiana,2002,
Punjab,Ludhiana,2003,
Punjab,Ludhiana,2004,4.4249997
Punjab,Ludhiana,2005,1.6466666
Punjab,Ludhiana,2006,0.63999999
Punjab,Ludhiana,2007,6.1599998
Punjab,Ludhiana,2008,
Punjab,Ludhiana,2009,8.0599995
Punjab,Ludhiana,2010,6.0299997
Punjab,Ludhiana,2011,
Punjab,Ludhiana,2012,6.4799995
Punjab,Ludhiana,2013,1.557676
Punjab,Ludhiana,2014,-0.66941172
Punjab,Ludhiana,2015,-2.2079999
Punjab,Ludhiana,2016,-2.48
Punjab,Ludhiana,2017,
Punjab,Ludhiana,2018,1.6961559
Punjab,Mansa,2000,9.9499998
Punjab,Mansa,2001,12.03
Punjab,Mansa,2002,11.485455
Punjab,Mansa,2003,
Punjab,Mansa,2004,8.8709087
Punjab,Mansa,2005,5.0799999
Punjab,Mansa,2006,12.047692
Punjab,Mansa,2007,8.949091
Punjab,Mansa,2008,14.143552
Punjab,Mansa,2009,16.326429
Punjab,Mansa,2010,12.757143
Punjab,Mansa,2011,
Punjab,Mansa,2012,22.215
Punjab,Mansa,2013,9.4049997
Punjab,Mansa,2014,10.883636
Punjab,Mansa,2015,4.084444
Punjab,Mansa,2016,
Punjab,Mansa,2017,
Punjab,Mansa,2018,1.3388199
Punjab,Moga,2000,11.238182
Punjab,Moga,2001,12.58
Punjab,Moga,2002,
Punjab,Moga,2003,
Punjab,Moga,2004,6.1360002
Punjab,Moga,2005,1.92
Punjab,Moga,2006,
Punjab,Moga,2007,
Punjab,Moga,2008,2.48
Punjab,Moga,2009,
Punjab,Moga,2010,3.4400001
Punjab,Moga,2011,
Punjab,Moga,2012,4.0075712
Punjab,Moga,2013,3.1100001
Punjab,Moga,2014,7.29
Punjab,Moga,2015,0.43428582
Punjab,Moga,2016,
Punjab,Moga,2017,
Punjab,Moga,2018,8.9431305
Punjab,Muktsar,2000,6.3070869
Punjab,Muktsar,2001,
Punjab,Muktsar,2002,
Punjab,Muktsar,2003,
Punjab,Muktsar,2004,5.0366669
Punjab,Muktsar,2005,5.7066665
Punjab,Muktsar,2006,4.2133331
Punjab,Muktsar,2007,5.8699999
Punjab,Muktsar,2008,10.686666
Punjab,Muktsar,2009,10.02
Punjab,Muktsar,2010,27.08
Punjab,Muktsar,2011,
