state,district,year,residualsodiumcarbonate
Telangana,Medchal Malkajgiri,2004,
Telangana,Medchal Malkajgiri,2005,
Telangana,Medchal Malkajgiri,2006,
Telangana,Medchal Malkajgiri,2007,
Telangana,Medchal Malkajgiri,2008,
Telangana,Medchal Malkajgiri,2009,
Telangana,Medchal Malkajgiri,2010,
Telangana,Medchal Malkajgiri,2011,
Telangana,Medchal Malkajgiri,2012,
Telangana,Medchal Malkajgiri,2016,
Telangana,Nagarkurnool,2000,
Telangana,Nagarkurnool,2001,
Telangana,Nagarkurnool,2002,
Telangana,Nagarkurnool,2003,
Telangana,Nagarkurnool,2004,
Telangana,Nagarkurnool,2005,
Telangana,Nagarkurnool,2006,
Telangana,Nagarkurnool,2007,
Telangana,Nagarkurnool,2008,
Telangana,Nagarkurnool,2009,
Telangana,Nagarkurnool,2010,
Telangana,Nagarkurnool,2011,
Telangana,Nagarkurnool,2012,
Telangana,Nagarkurnool,2013,
Telangana,Nagarkurnool,2016,
Telangana,Nalgonda,2000,
Telangana,Nalgonda,2001,
Telangana,Nalgonda,2002,
Telangana,Nalgonda,2003,
Telangana,Nalgonda,2005,
Telangana,Nalgonda,2007,
Telangana,Nalgonda,2008,
Telangana,Nalgonda,2009,
Telangana,Nalgonda,2011,
Telangana,Nalgonda,2012,
Telangana,Nalgonda,2013,
Telangana,Nalgonda,2016,
Telangana,Narayanpet,2000,
Telangana,Narayanpet,2001,
Telangana,Narayanpet,2002,
Telangana,Narayanpet,2003,
Telangana,Narayanpet,2005,
Telangana,Narayanpet,2006,
Telangana,Narayanpet,2007,
Telangana,Narayanpet,2008,
Telangana,Narayanpet,2009,
Telangana,Narayanpet,2010,
Telangana,Narayanpet,2011,
Telangana,Narayanpet,2012,
Telangana,Narayanpet,2013,
Telangana,Narayanpet,2016,
Telangana,Nirmal,2000,
Telangana,Nirmal,2001,
Telangana,Nirmal,2002,
Telangana,Nirmal,2003,
Telangana,Nirmal,2004,
Telangana,Nirmal,2005,
Telangana,Nirmal,2006,
Telangana,Nirmal,2007,
Telangana,Nirmal,2008,
Telangana,Nirmal,2009,
Telangana,Nirmal,2010,
Telangana,Nirmal,2011,
Telangana,Nirmal,2012,
Telangana,Nirmal,2013,
Telangana,Nirmal,2016,
Telangana,Nizamabad,2001,
Telangana,Nizamabad,2002,
Telangana,Nizamabad,2003,
Telangana,Nizamabad,2005,
Telangana,Nizamabad,2006,
Telangana,Nizamabad,2007,
Telangana,Nizamabad,2008,
Telangana,Nizamabad,2010,
Telangana,Nizamabad,2011,
Telangana,Nizamabad,2012,
Telangana,Nizamabad,2016,
Telangana,Peddapalli,2000,
Telangana,Peddapalli,2001,
Telangana,Peddapalli,2002,
Telangana,Peddapalli,2003,
Telangana,Peddapalli,2004,
Telangana,Peddapalli,2005,
Telangana,Peddapalli,2006,
Telangana,Peddapalli,2007,
Telangana,Peddapalli,2008,
Telangana,Peddapalli,2009,
Telangana,Peddapalli,2010,
Telangana,Peddapalli,2011,
Telangana,Peddapalli,2012,
Telangana,Peddapalli,2016,
Telangana,Rajanna Sircilla,2000,
Telangana,Rajanna Sircilla,2001,
Telangana,Rajanna Sircilla,2002,
Telangana,Rajanna Sircilla,2003,
Telangana,Rajanna Sircilla,2004,
Telangana,Rajanna Sircilla,2005,
Telangana,Rajanna Sircilla,2006,
Telangana,Rajanna Sircilla,2007,
Telangana,Rajanna Sircilla,2008,
Telangana,Rajanna Sircilla,2009,
Telangana,Rajanna Sircilla,2010,
Telangana,Rajanna Sircilla,2011,
Telangana,Rajanna Sircilla,2012,
Telangana,Rajanna Sircilla,2013,
Telangana,Rajanna Sircilla,2016,
Telangana,Ranga Reddy,2001,
Telangana,Ranga Reddy,2002,
Telangana,Ranga Reddy,2003,
Telangana,Ranga Reddy,2005,
Telangana,Ranga Reddy,2006,
Telangana,Ranga Reddy,2008,
Telangana,Ranga Reddy,2009,
Telangana,Ranga Reddy,2010,
Telangana,Ranga Reddy,2011,
Telangana,Ranga Reddy,2012,
Telangana,Ranga Reddy,2013,
Telangana,Ranga Reddy,2016,
Telangana,Sangareddy,2001,
Telangana,Sangareddy,2002,
Telangana,Sangareddy,2003,
Telangana,Sangareddy,2005,
Telangana,Sangareddy,2006,
Telangana,Sangareddy,2008,
Telangana,Sangareddy,2009,
Telangana,Sangareddy,2010,
Telangana,Sangareddy,2011,
Telangana,Sangareddy,2012,
Telangana,Sangareddy,2016,
Telangana,Siddipet,2001,
Telangana,Siddipet,2002,
Telangana,Siddipet,2003,
Telangana,Siddipet,2004,
Telangana,Siddipet,2005,
Telangana,Siddipet,2006,
Telangana,Siddipet,2008,
Telangana,Siddipet,2009,
Telangana,Siddipet,2010,
Telangana,Siddipet,2011,
Telangana,Siddipet,2012,
Telangana,Siddipet,2013,
Telangana,Siddipet,2016,
Telangana,Suryapet,2000,
Telangana,Suryapet,2001,
Telangana,Suryapet,2002,
Telangana,Suryapet,2003,
Telangana,Suryapet,2005,
Telangana,Suryapet,2007,
Telangana,Suryapet,2008,
Telangana,Suryapet,2009,
Telangana,Suryapet,2010,
Telangana,Suryapet,2011,
Telangana,Suryapet,2012,
Telangana,Suryapet,2013,
Telangana,Suryapet,2016,
Telangana,Vikarabad,2000,
Telangana,Vikarabad,2001,
Telangana,Vikarabad,2002,
Telangana,Vikarabad,2003,
Telangana,Vikarabad,2004,
Telangana,Vikarabad,2005,
Telangana,Vikarabad,2006,
Telangana,Vikarabad,2007,
Telangana,Vikarabad,2008,
Telangana,Vikarabad,2009,
Telangana,Vikarabad,2010,
Telangana,Vikarabad,2011,
Telangana,Vikarabad,2012,
Telangana,Vikarabad,2016,
Telangana,Wanaparthy,2000,
Telangana,Wanaparthy,2001,
Telangana,Wanaparthy,2002,
Telangana,Wanaparthy,2003,
Telangana,Wanaparthy,2004,
Telangana,Wanaparthy,2005,
Telangana,Wanaparthy,2006,
Telangana,Wanaparthy,2007,
Telangana,Wanaparthy,2008,
Telangana,Wanaparthy,2009,
Telangana,Wanaparthy,2010,
Telangana,Wanaparthy,2011,
Telangana,Wanaparthy,2012,
Telangana,Wanaparthy,2013,
Telangana,Wanaparthy,2016,
Telangana,Warangal Rural,2000,
Telangana,Warangal Rural,2001,
Telangana,Warangal Rural,2002,
Telangana,Warangal Rural,2003,
Telangana,Warangal Rural,2004,
Telangana,Warangal Rural,2005,
Telangana,Warangal Rural,2006,
Telangana,Warangal Rural,2007,
Telangana,Warangal Rural,2008,
Telangana,Warangal Rural,2009,
Telangana,Warangal Rural,2010,
Telangana,Warangal Rural,2011,
Telangana,Warangal Rural,2012,
Telangana,Warangal Rural,2013,
Telangana,Warangal Rural,2016,
Telangana,Warangal Urban,2000,
Telangana,Warangal Urban,2001,
Telangana,Warangal Urban,2002,
Telangana,Warangal Urban,2003,
Telangana,Warangal Urban,2004,
Telangana,Warangal Urban,2005,
Telangana,Warangal Urban,2006,
Telangana,Warangal Urban,2007,
Telangana,Warangal Urban,2008,
Telangana,Warangal Urban,2009,
Telangana,Warangal Urban,2010,
Telangana,Warangal Urban,2011,
Telangana,Warangal Urban,2012,
Telangana,Warangal Urban,2013,
Telangana,Warangal Urban,2016,
Telangana,Warangal,2000,
Telangana,Warangal,2001,
Telangana,Warangal,2002,
Telangana,Warangal,2003,
Telangana,Warangal,2004,
Telangana,Warangal,2005,
Telangana,Warangal,2006,
Telangana,Warangal,2007,
Telangana,Warangal,2008,
Telangana,Warangal,2009,
Telangana,Warangal,2010,
Telangana,Warangal,2011,
Telangana,Warangal,2012,
Telangana,Warangal,2013,
Telangana,Warangal,2014,
Telangana,Warangal,2015,
Telangana,Warangal,2016,
Telangana,Warangal,2017,
Telangana,Warangal,2018,
Telangana,Yadadri Bhuvanagiri,2000,
Telangana,Yadadri Bhuvanagiri,2001,
Telangana,Yadadri Bhuvanagiri,2002,
Telangana,Yadadri Bhuvanagiri,2003,
Telangana,Yadadri Bhuvanagiri,2004,
Telangana,Yadadri Bhuvanagiri,2005,
Telangana,Yadadri Bhuvanagiri,2006,
Telangana,Yadadri Bhuvanagiri,2007,
Telangana,Yadadri Bhuvanagiri,2008,
Telangana,Yadadri Bhuvanagiri,2009,
Telangana,Yadadri Bhuvanagiri,2010,
Telangana,Yadadri Bhuvanagiri,2011,
Telangana,Yadadri Bhuvanagiri,2012,
Telangana,Yadadri Bhuvanagiri,2013,
Telangana,Yadadri Bhuvanagiri,2016,
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2001,
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2002,
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2003,
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2005,
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2010,
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2011,
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2013,
The Dadra And Nagar Haveli And Daman And Diu,Daman,2001,
The Dadra And Nagar Haveli And Daman And Diu,Daman,2003,
The Dadra And Nagar Haveli And Daman And Diu,Daman,2006,
The Dadra And Nagar Haveli And Daman And Diu,Daman,2016,
The Dadra And Nagar Haveli And Daman And Diu,Diu,2000,
The Dadra And Nagar Haveli And Daman And Diu,Diu,2001,
The Dadra And Nagar Haveli And Daman And Diu,Diu,2003,
The Dadra And Nagar Haveli And Daman And Diu,Diu,2004,
The Dadra And Nagar Haveli And Daman And Diu,Diu,2005,
The Dadra And Nagar Haveli And Daman And Diu,Diu,2013,
The Dadra And Nagar Haveli And Daman And Diu,Diu,2016,
Tripura,Dhalai,2000,
Tripura,Dhalai,2001,
Tripura,Dhalai,2002,
Tripura,Dhalai,2003,
Tripura,Dhalai,2004,
Tripura,Dhalai,2007,
Tripura,Dhalai,2008,
Tripura,Dhalai,2012,
Tripura,Dhalai,2016,
Tripura,North Tripura,2000,
Tripura,North Tripura,2001,
Tripura,North Tripura,2002,
Tripura,North Tripura,2003,
Tripura,North Tripura,2004,
Tripura,North Tripura,2007,
Tripura,North Tripura,2008,
Tripura,North Tripura,2011,
Tripura,North Tripura,2012,
Tripura,South Tripura,2000,
Tripura,South Tripura,2001,
Tripura,South Tripura,2002,
Tripura,South Tripura,2003,
Tripura,South Tripura,2004,
Tripura,South Tripura,2007,
Tripura,South Tripura,2011,
Tripura,South Tripura,2012,
Tripura,West Tripura,2000,
Tripura,West Tripura,2001,
Tripura,West Tripura,2002,
Tripura,West Tripura,2003,
Tripura,West Tripura,2004,
Tripura,West Tripura,2007,
Tripura,West Tripura,2011,
Tripura,West Tripura,2012,
Tripura,West Tripura,2015,
Tripura,West Tripura,2016,
Uttar Pradesh,Agra,2000,
Uttar Pradesh,Agra,2001,
Uttar Pradesh,Agra,2002,
Uttar Pradesh,Agra,2003,
Uttar Pradesh,Agra,2006,
Uttar Pradesh,Agra,2007,
Uttar Pradesh,Agra,2008,
Uttar Pradesh,Agra,2009,
Uttar Pradesh,Agra,2010,
Uttar Pradesh,Agra,2011,
Uttar Pradesh,Agra,2012,
Uttar Pradesh,Agra,2013,
Uttar Pradesh,Agra,2014,
Uttar Pradesh,Agra,2015,
Uttar Pradesh,Agra,2017,
Uttar Pradesh,Agra,2018,
Uttar Pradesh,Aligarh,2000,
Uttar Pradesh,Aligarh,2001,
Uttar Pradesh,Aligarh,2002,
Uttar Pradesh,Aligarh,2003,
Uttar Pradesh,Aligarh,2006,
Uttar Pradesh,Aligarh,2007,
Uttar Pradesh,Aligarh,2008,
Uttar Pradesh,Aligarh,2009,
Uttar Pradesh,Aligarh,2010,
Uttar Pradesh,Aligarh,2011,
Uttar Pradesh,Aligarh,2012,
Uttar Pradesh,Aligarh,2013,
Uttar Pradesh,Aligarh,2014,
Uttar Pradesh,Aligarh,2015,
Uttar Pradesh,Aligarh,2017,
Uttar Pradesh,Ambedkar Nagar,2000,
Uttar Pradesh,Ambedkar Nagar,2001,
Uttar Pradesh,Ambedkar Nagar,2002,
Uttar Pradesh,Ambedkar Nagar,2003,
Uttar Pradesh,Ambedkar Nagar,2005,
Uttar Pradesh,Ambedkar Nagar,2006,
Uttar Pradesh,Ambedkar Nagar,2007,
Uttar Pradesh,Ambedkar Nagar,2008,
Uttar Pradesh,Ambedkar Nagar,2009,
Uttar Pradesh,Ambedkar Nagar,2010,
Uttar Pradesh,Ambedkar Nagar,2011,
Uttar Pradesh,Ambedkar Nagar,2012,
Uttar Pradesh,Ambedkar Nagar,2013,
Uttar Pradesh,Ambedkar Nagar,2014,
Uttar Pradesh,Ambedkar Nagar,2015,
Uttar Pradesh,Ambedkar Nagar,2017,
Uttar Pradesh,Amroha,2000,
Uttar Pradesh,Amroha,2001,
Uttar Pradesh,Amroha,2002,
Uttar Pradesh,Amroha,2003,
Uttar Pradesh,Amroha,2004,
Uttar Pradesh,Amroha,2005,
Uttar Pradesh,Amroha,2006,
Uttar Pradesh,Amroha,2007,
Uttar Pradesh,Amroha,2008,
Uttar Pradesh,Amroha,2009,
Uttar Pradesh,Amroha,2010,
Uttar Pradesh,Amroha,2011,
Uttar Pradesh,Amroha,2012,
Uttar Pradesh,Amroha,2013,
Uttar Pradesh,Amroha,2014,
Uttar Pradesh,Amroha,2015,
Uttar Pradesh,Amroha,2017,
Uttar Pradesh,Amroha,2018,
Uttar Pradesh,Auraiya,2000,
Uttar Pradesh,Auraiya,2001,
Uttar Pradesh,Auraiya,2002,
Uttar Pradesh,Auraiya,2003,
Uttar Pradesh,Auraiya,2005,
Uttar Pradesh,Auraiya,2006,
Uttar Pradesh,Auraiya,2007,
Uttar Pradesh,Auraiya,2008,
Uttar Pradesh,Auraiya,2009,
Uttar Pradesh,Auraiya,2010,
Uttar Pradesh,Auraiya,2011,
Uttar Pradesh,Auraiya,2012,
Uttar Pradesh,Auraiya,2013,
Uttar Pradesh,Auraiya,2014,
Uttar Pradesh,Auraiya,2015,
Uttar Pradesh,Auraiya,2017,
Uttar Pradesh,Auraiya,2018,
Uttar Pradesh,Ayodhya,2000,
Uttar Pradesh,Ayodhya,2001,
Uttar Pradesh,Ayodhya,2002,
Uttar Pradesh,Ayodhya,2003,
Uttar Pradesh,Ayodhya,2005,
Uttar Pradesh,Ayodhya,2006,
Uttar Pradesh,Ayodhya,2007,
Uttar Pradesh,Ayodhya,2008,
Uttar Pradesh,Ayodhya,2009,
Uttar Pradesh,Ayodhya,2010,
Uttar Pradesh,Ayodhya,2011,
Uttar Pradesh,Ayodhya,2012,
Uttar Pradesh,Ayodhya,2013,
Uttar Pradesh,Ayodhya,2014,
Uttar Pradesh,Ayodhya,2015,
Uttar Pradesh,Ayodhya,2017,
Uttar Pradesh,Azamgarh,2000,
Uttar Pradesh,Azamgarh,2001,
Uttar Pradesh,Azamgarh,2002,
Uttar Pradesh,Azamgarh,2003,
Uttar Pradesh,Azamgarh,2006,
Uttar Pradesh,Azamgarh,2007,
Uttar Pradesh,Azamgarh,2008,
Uttar Pradesh,Azamgarh,2009,
Uttar Pradesh,Azamgarh,2010,
Uttar Pradesh,Azamgarh,2011,
Uttar Pradesh,Azamgarh,2012,
Uttar Pradesh,Azamgarh,2013,
Uttar Pradesh,Azamgarh,2014,
Uttar Pradesh,Azamgarh,2015,
Uttar Pradesh,Azamgarh,2017,
Uttar Pradesh,Baghpat,2000,
Uttar Pradesh,Baghpat,2001,
Uttar Pradesh,Baghpat,2002,
Uttar Pradesh,Baghpat,2003,
Uttar Pradesh,Baghpat,2004,
Uttar Pradesh,Baghpat,2006,
Uttar Pradesh,Baghpat,2007,
Uttar Pradesh,Baghpat,2008,
Uttar Pradesh,Baghpat,2009,
Uttar Pradesh,Baghpat,2010,
Uttar Pradesh,Baghpat,2011,
Uttar Pradesh,Baghpat,2012,
Uttar Pradesh,Baghpat,2013,
Uttar Pradesh,Baghpat,2014,
Uttar Pradesh,Baghpat,2015,
Uttar Pradesh,Baghpat,2017,
Uttar Pradesh,Baghpat,2018,
Uttar Pradesh,Bahraich,2000,
Uttar Pradesh,Bahraich,2001,
Uttar Pradesh,Bahraich,2002,
Uttar Pradesh,Bahraich,2003,
Uttar Pradesh,Bahraich,2004,
Uttar Pradesh,Bahraich,2005,
Uttar Pradesh,Bahraich,2006,
Uttar Pradesh,Bahraich,2007,
Uttar Pradesh,Bahraich,2008,
Uttar Pradesh,Bahraich,2009,
Uttar Pradesh,Bahraich,2010,
Uttar Pradesh,Bahraich,2011,
Uttar Pradesh,Bahraich,2012,
Uttar Pradesh,Bahraich,2013,
Uttar Pradesh,Bahraich,2014,
Uttar Pradesh,Bahraich,2015,
Uttar Pradesh,Bahraich,2017,
Uttar Pradesh,Ballia,2000,
Uttar Pradesh,Ballia,2001,
Uttar Pradesh,Ballia,2002,
Uttar Pradesh,Ballia,2003,
Uttar Pradesh,Ballia,2006,
Uttar Pradesh,Ballia,2007,
Uttar Pradesh,Ballia,2008,
Uttar Pradesh,Ballia,2009,
Uttar Pradesh,Ballia,2010,
Uttar Pradesh,Ballia,2011,
Uttar Pradesh,Ballia,2012,
Uttar Pradesh,Ballia,2013,
Uttar Pradesh,Ballia,2014,
Uttar Pradesh,Ballia,2015,
Uttar Pradesh,Ballia,2017,
Uttar Pradesh,Ballia,2018,
Uttar Pradesh,Balrampur,2000,
Uttar Pradesh,Balrampur,2001,
Uttar Pradesh,Balrampur,2002,
Uttar Pradesh,Balrampur,2003,
Uttar Pradesh,Balrampur,2004,
Uttar Pradesh,Balrampur,2006,
Uttar Pradesh,Balrampur,2007,
Uttar Pradesh,Balrampur,2008,
Uttar Pradesh,Balrampur,2009,
Uttar Pradesh,Balrampur,2010,
Uttar Pradesh,Balrampur,2011,
Uttar Pradesh,Balrampur,2012,
Uttar Pradesh,Balrampur,2013,
Uttar Pradesh,Balrampur,2014,
Uttar Pradesh,Balrampur,2015,
Uttar Pradesh,Balrampur,2017,
Uttar Pradesh,Balrampur,2018,
Uttar Pradesh,Banda,2000,
Uttar Pradesh,Banda,2001,
Uttar Pradesh,Banda,2002,
Uttar Pradesh,Banda,2003,
Uttar Pradesh,Banda,2006,
Uttar Pradesh,Banda,2007,
Uttar Pradesh,Banda,2008,
Uttar Pradesh,Banda,2009,
Uttar Pradesh,Banda,2010,
Uttar Pradesh,Banda,2011,
Uttar Pradesh,Banda,2012,
Uttar Pradesh,Banda,2013,
Uttar Pradesh,Banda,2014,
Uttar Pradesh,Banda,2015,
Uttar Pradesh,Banda,2017,
Uttar Pradesh,Barabanki,2000,
Uttar Pradesh,Barabanki,2001,
Uttar Pradesh,Barabanki,2002,
Uttar Pradesh,Barabanki,2003,
Uttar Pradesh,Barabanki,2004,
Uttar Pradesh,Barabanki,2005,
Uttar Pradesh,Barabanki,2006,
Uttar Pradesh,Barabanki,2007,
Uttar Pradesh,Barabanki,2008,
Uttar Pradesh,Barabanki,2009,
Uttar Pradesh,Barabanki,2010,
Uttar Pradesh,Barabanki,2011,
Uttar Pradesh,Barabanki,2012,
Uttar Pradesh,Barabanki,2013,
Uttar Pradesh,Barabanki,2014,
Uttar Pradesh,Barabanki,2015,
Uttar Pradesh,Barabanki,2017,
Uttar Pradesh,Bareilly,2000,
Uttar Pradesh,Bareilly,2001,
Uttar Pradesh,Bareilly,2002,
Uttar Pradesh,Bareilly,2003,
Uttar Pradesh,Bareilly,2004,
Uttar Pradesh,Bareilly,2006,
Uttar Pradesh,Bareilly,2007,
Uttar Pradesh,Bareilly,2008,
Uttar Pradesh,Bareilly,2009,
Uttar Pradesh,Bareilly,2010,
Uttar Pradesh,Bareilly,2011,
Uttar Pradesh,Bareilly,2012,
Uttar Pradesh,Bareilly,2013,
Uttar Pradesh,Bareilly,2014,
Uttar Pradesh,Bareilly,2015,
Uttar Pradesh,Bareilly,2017,
Uttar Pradesh,Bareilly,2018,
Uttar Pradesh,Basti,2000,
Uttar Pradesh,Basti,2001,
Uttar Pradesh,Basti,2002,
Uttar Pradesh,Basti,2003,
Uttar Pradesh,Basti,2004,
Uttar Pradesh,Basti,2006,
Uttar Pradesh,Basti,2007,
Uttar Pradesh,Basti,2008,
Uttar Pradesh,Basti,2009,
Uttar Pradesh,Basti,2010,
Uttar Pradesh,Basti,2011,
Uttar Pradesh,Basti,2012,
Uttar Pradesh,Basti,2013,
Uttar Pradesh,Basti,2014,
Uttar Pradesh,Basti,2015,
Uttar Pradesh,Basti,2017,
Uttar Pradesh,Basti,2018,
Uttar Pradesh,Bhadohi,2000,
Uttar Pradesh,Bhadohi,2001,
Uttar Pradesh,Bhadohi,2002,
Uttar Pradesh,Bhadohi,2003,
Uttar Pradesh,Bhadohi,2005,
Uttar Pradesh,Bhadohi,2006,
Uttar Pradesh,Bhadohi,2007,
Uttar Pradesh,Bhadohi,2008,
Uttar Pradesh,Bhadohi,2009,
Uttar Pradesh,Bhadohi,2010,
Uttar Pradesh,Bhadohi,2011,
Uttar Pradesh,Bhadohi,2012,
Uttar Pradesh,Bhadohi,2013,
Uttar Pradesh,Bhadohi,2014,
Uttar Pradesh,Bhadohi,2015,
Uttar Pradesh,Bhadohi,2017,
Uttar Pradesh,Bijnor,2000,
Uttar Pradesh,Bijnor,2001,
Uttar Pradesh,Bijnor,2002,
Uttar Pradesh,Bijnor,2003,
Uttar Pradesh,Bijnor,2004,
Uttar Pradesh,Bijnor,2006,
Uttar Pradesh,Bijnor,2007,
Uttar Pradesh,Bijnor,2008,
Uttar Pradesh,Bijnor,2009,
Uttar Pradesh,Bijnor,2010,
Uttar Pradesh,Bijnor,2011,
Uttar Pradesh,Bijnor,2012,
Uttar Pradesh,Bijnor,2013,
Uttar Pradesh,Bijnor,2014,
Uttar Pradesh,Bijnor,2015,
Uttar Pradesh,Bijnor,2017,
Uttar Pradesh,Bijnor,2018,
Uttar Pradesh,Budaun,2000,
Uttar Pradesh,Budaun,2001,
Uttar Pradesh,Budaun,2002,
Uttar Pradesh,Budaun,2003,
Uttar Pradesh,Budaun,2004,
Uttar Pradesh,Budaun,2006,
Uttar Pradesh,Budaun,2007,
Uttar Pradesh,Budaun,2008,
Uttar Pradesh,Budaun,2009,
Uttar Pradesh,Budaun,2010,
Uttar Pradesh,Budaun,2011,
Uttar Pradesh,Budaun,2012,
Uttar Pradesh,Budaun,2013,
Uttar Pradesh,Budaun,2014,
Uttar Pradesh,Budaun,2015,
Uttar Pradesh,Budaun,2017,
Uttar Pradesh,Budaun,2018,
Uttar Pradesh,Bulandshahr,2000,
Uttar Pradesh,Bulandshahr,2001,
Uttar Pradesh,Bulandshahr,2002,
Uttar Pradesh,Bulandshahr,2003,
Uttar Pradesh,Bulandshahr,2006,
Uttar Pradesh,Bulandshahr,2007,
Uttar Pradesh,Bulandshahr,2008,
Uttar Pradesh,Bulandshahr,2009,
Uttar Pradesh,Bulandshahr,2010,
Uttar Pradesh,Bulandshahr,2011,
Uttar Pradesh,Bulandshahr,2012,
Uttar Pradesh,Bulandshahr,2013,
Uttar Pradesh,Bulandshahr,2014,
Uttar Pradesh,Bulandshahr,2015,
Uttar Pradesh,Bulandshahr,2017,
Uttar Pradesh,Bulandshahr,2018,
Uttar Pradesh,Chandauli,2000,
Uttar Pradesh,Chandauli,2001,
Uttar Pradesh,Chandauli,2002,
Uttar Pradesh,Chandauli,2003,
Uttar Pradesh,Chandauli,2005,
Uttar Pradesh,Chandauli,2006,
Uttar Pradesh,Chandauli,2007,
Uttar Pradesh,Chandauli,2008,
Uttar Pradesh,Chandauli,2009,
Uttar Pradesh,Chandauli,2010,
Uttar Pradesh,Chandauli,2011,
Uttar Pradesh,Chandauli,2012,
Uttar Pradesh,Chandauli,2013,
Uttar Pradesh,Chandauli,2014,
Uttar Pradesh,Chandauli,2015,
Uttar Pradesh,Chandauli,2017,
Uttar Pradesh,Chitrakoot,2000,
Uttar Pradesh,Chitrakoot,2001,
Uttar Pradesh,Chitrakoot,2002,
Uttar Pradesh,Chitrakoot,2003,
Uttar Pradesh,Chitrakoot,2005,
Uttar Pradesh,Chitrakoot,2006,
Uttar Pradesh,Chitrakoot,2007,
Uttar Pradesh,Chitrakoot,2008,
Uttar Pradesh,Chitrakoot,2009,
Uttar Pradesh,Chitrakoot,2010,
Uttar Pradesh,Chitrakoot,2011,
Uttar Pradesh,Chitrakoot,2012,
Uttar Pradesh,Chitrakoot,2013,
Uttar Pradesh,Chitrakoot,2014,
Uttar Pradesh,Chitrakoot,2015,
Uttar Pradesh,Chitrakoot,2017,
Uttar Pradesh,Deoria,2000,
Uttar Pradesh,Deoria,2001,
Uttar Pradesh,Deoria,2002,
Uttar Pradesh,Deoria,2003,
Uttar Pradesh,Deoria,2005,
Uttar Pradesh,Deoria,2006,
Uttar Pradesh,Deoria,2007,
Uttar Pradesh,Deoria,2008,
Uttar Pradesh,Deoria,2009,
Uttar Pradesh,Deoria,2010,
Uttar Pradesh,Deoria,2011,
Uttar Pradesh,Deoria,2012,
Uttar Pradesh,Deoria,2013,
Uttar Pradesh,Deoria,2014,
Uttar Pradesh,Deoria,2015,
Uttar Pradesh,Deoria,2016,
Uttar Pradesh,Deoria,2017,
Uttar Pradesh,Deoria,2018,
Uttar Pradesh,Etah,2000,
Uttar Pradesh,Etah,2001,
Uttar Pradesh,Etah,2002,
Uttar Pradesh,Etah,2003,
Uttar Pradesh,Etah,2004,
Uttar Pradesh,Etah,2005,
Uttar Pradesh,Etah,2006,
Uttar Pradesh,Etah,2007,
Uttar Pradesh,Etah,2008,
Uttar Pradesh,Etah,2009,
Uttar Pradesh,Etah,2010,
Uttar Pradesh,Etah,2011,
Uttar Pradesh,Etah,2012,
Uttar Pradesh,Etah,2013,
Uttar Pradesh,Etah,2014,
Uttar Pradesh,Etah,2015,
Uttar Pradesh,Etah,2017,
Uttar Pradesh,Etah,2018,
Uttar Pradesh,Etawah,2000,
Uttar Pradesh,Etawah,2001,
Uttar Pradesh,Etawah,2002,
Uttar Pradesh,Etawah,2003,
Uttar Pradesh,Etawah,2005,
Uttar Pradesh,Etawah,2006,
Uttar Pradesh,Etawah,2007,
Uttar Pradesh,Etawah,2008,
Uttar Pradesh,Etawah,2009,
Uttar Pradesh,Etawah,2010,
Uttar Pradesh,Etawah,2011,
Uttar Pradesh,Etawah,2012,
Uttar Pradesh,Etawah,2013,
Uttar Pradesh,Etawah,2014,
Uttar Pradesh,Etawah,2015,
Uttar Pradesh,Etawah,2017,
Uttar Pradesh,Etawah,2018,
Uttar Pradesh,Farrukhabad,2000,
Uttar Pradesh,Farrukhabad,2001,
Uttar Pradesh,Farrukhabad,2002,
Uttar Pradesh,Farrukhabad,2003,
Uttar Pradesh,Farrukhabad,2004,
Uttar Pradesh,Farrukhabad,2005,
Uttar Pradesh,Farrukhabad,2006,
Uttar Pradesh,Farrukhabad,2007,
Uttar Pradesh,Farrukhabad,2008,
Uttar Pradesh,Farrukhabad,2009,
Uttar Pradesh,Farrukhabad,2010,
Uttar Pradesh,Farrukhabad,2011,
Uttar Pradesh,Farrukhabad,2012,
Uttar Pradesh,Farrukhabad,2013,
Uttar Pradesh,Farrukhabad,2014,
Uttar Pradesh,Farrukhabad,2015,
Uttar Pradesh,Farrukhabad,2017,
Uttar Pradesh,Farrukhabad,2018,
Uttar Pradesh,Fatehpur,2000,
Uttar Pradesh,Fatehpur,2001,
Uttar Pradesh,Fatehpur,2002,
Uttar Pradesh,Fatehpur,2003,
Uttar Pradesh,Fatehpur,2005,
Uttar Pradesh,Fatehpur,2006,
Uttar Pradesh,Fatehpur,2007,
Uttar Pradesh,Fatehpur,2008,
Uttar Pradesh,Fatehpur,2009,
Uttar Pradesh,Fatehpur,2010,
Uttar Pradesh,Fatehpur,2011,
Uttar Pradesh,Fatehpur,2012,
Uttar Pradesh,Fatehpur,2013,
